log_id,server_id,location,check_date,check_type,issue_detected,issue_category,cpu_usage,memory_usage,disk_usage,temp_abnormal_flag,uptime_days,auto_alert_triggered,fix_required,fix_duration_hours
CHK007107,SRV0207,13사단,2024-07-16 17:00:00,월간,0,CPU과부하,36.4,26.7,18.0,1,132,0,0,4.39
CHK007108,SRV0208,15사단,2024-12-22 23:00:00,일간,0,디스크,98.01437252344111,95.49363268502495,24.7,1,275,1,0,2.45
CHK007109,SRV0209,19사단,2024-12-03 17:00:00,월간,0,디스크,25.1,40.8,33.5,1,111,1,1,0.96
CHK007110,SRV0210,19사단,2024-09-16 23:00:00,월간,0,디스크,23.5,18.7,25.0,0,209,0,0,1.54
CHK007111,SRV0211,17사단,2024-08-06 07:00:00,월간,0,CPU과부하,10.8,30.1,67.6,1,236,1,1,4.24
CHK007112,SRV0212,22사단,2024-11-21 20:00:00,주간,0,디스크,20.3,46.1,16.5,1,148,0,1,2.69
CHK007113,SRV0213,19사단,2024-08-29 10:00:00,일간,1,없음,23.2,44.8,52.1,0,138,1,0,2.25
CHK007114,SRV0214,16사단,2024-11-03 10:00:00,월간,0,없음,11.1,26.1,34.3,0,193,1,0,2.95
CHK007115,SRV0215,12사단,2024-09-04 21:00:00,일간,1,디스크,26.9,40.2,27.3,0,264,1,0,1.03
CHK007116,SRV0216,19사단,2024-11-24 23:00:00,월간,0,없음,55.7,54.2,42.3,0,24,0,0,2.73
CHK007117,SRV0217,정보통신대,2024-07-05 02:00:00,일간,1,디스크,20.2,37.0,34.0,0,84,1,0,3.03
CHK007118,SRV0218,11사단,2024-12-03 22:00:00,월간,1,없음,32.9,47.2,38.2,1,126,0,0,0.8
CHK007119,SRV0219,16사단,2024-10-02 07:00:00,일간,0,CPU과부하,16.1,34.3,23.1,0,20,0,0,1.35
CHK007120,SRV0220,15사단,2024-10-08 12:00:00,일간,0,전력,27.5,25.5,23.5,0,132,1,1,2.36
CHK007121,SRV0221,12사단,2024-08-28 21:00:00,일간,0,전력,17.6,19.3,29.6,0,63,0,0,3.31
CHK007122,SRV0222,19사단,2024-10-05 04:00:00,월간,1,CPU과부하,19.7,25.1,18.5,1,271,0,1,1.64
CHK007123,SRV0223,24사단,2024-10-25 06:00:00,일간,0,없음,18.1,40.6,47.4,1,140,0,1,0.53
CHK007124,SRV0224,14사단,2024-07-23 05:00:00,월간,0,전력,30.0,20.4,42.0,0,176,1,1,1.92
CHK007125,SRV0225,14사단,2024-09-17 14:00:00,월간,0,디스크,59.8,20.6,31.5,1,186,1,1,4.84
CHK007126,SRV0226,25사단,2024-12-15 01:00:00,주간,0,전력,19.2,31.9,25.6,0,358,0,1,1.95
CHK007127,SRV0227,18사단,2024-07-14 15:00:00,주간,0,디스크,10.4,19.4,25.6,1,136,1,1,1.94
CHK007128,SRV0228,14사단,2024-09-25 09:00:00,월간,0,없음,21.7,36.0,24.9,0,122,1,0,2.03
CHK007129,SRV0229,기술지원대,2024-08-16 22:00:00,일간,0,없음,35.4,24.9,18.5,1,253,0,1,4.73
CHK007130,SRV0230,14사단,2024-07-04 11:00:00,일간,1,디스크,19.9,23.5,40.4,0,332,0,1,5.73
CHK007131,SRV0231,기술지원대,2024-08-11 01:00:00,일간,1,없음,19.6,30.5,48.2,1,189,0,0,1.82
CHK007132,SRV0232,22사단,2024-07-04 19:00:00,주간,0,CPU과부하,24.6,46.3,29.3,0,21,1,1,3.89
CHK007133,SRV0233,기술지원대,2024-09-30 05:00:00,월간,1,CPU과부하,11.4,31.8,34.5,0,50,1,0,4.1
CHK007134,SRV0234,18사단,2024-11-19 22:00:00,주간,0,CPU과부하,17.2,30.5,18.9,1,309,0,1,0.56
CHK007135,SRV0235,16사단,2024-08-04 14:00:00,일간,0,전력,32.1,26.6,19.7,1,327,1,0,4.79
CHK007136,SRV0236,20사단,2024-09-03 18:00:00,주간,0,CPU과부하,27.1,40.6,24.1,1,222,0,0,1.6
CHK007137,SRV0237,15사단,2024-08-26 00:00:00,월간,0,디스크,25.7,34.0,24.2,0,156,0,0,4.27
CHK007138,SRV0238,20사단,2024-07-13 07:00:00,월간,0,없음,53.3,28.6,27.8,0,323,1,0,3.05
CHK007139,SRV0239,20사단,2024-07-18 21:00:00,일간,0,없음,33.0,25.2,32.7,0,243,1,1,4.63
CHK007140,SRV0240,17사단,2024-12-10 22:00:00,주간,0,전력,31.8,22.9,32.6,1,338,0,1,3.39
CHK007141,SRV0241,11사단,2024-10-22 19:00:00,월간,0,디스크,27.3,47.8,48.9,0,107,0,0,2.92
CHK007142,SRV0242,17사단,2024-07-26 08:00:00,월간,0,디스크,58.4,38.1,12.1,0,209,1,1,0.85
CHK007143,SRV0243,11사단,2024-12-13 19:00:00,주간,0,전력,37.7,21.0,31.0,1,159,1,1,2.24
CHK007144,SRV0244,25사단,2024-09-04 03:00:00,주간,0,디스크,42.1,24.3,12.6,1,93,1,0,4.17
CHK007145,SRV0245,14사단,2024-07-25 17:00:00,월간,0,전력,15.9,19.0,46.7,1,230,0,0,1.52
CHK007146,SRV0246,20사단,2024-11-12 10:00:00,주간,0,전력,25.9,31.4,14.5,1,107,1,0,1.07
CHK007147,SRV0247,19사단,2024-10-09 07:00:00,월간,0,전력,38.4,29.0,29.3,0,233,0,0,1.02
CHK007148,SRV0248,12사단,2024-07-11 23:00:00,월간,0,CPU과부하,18.2,31.5,15.9,1,30,0,0,3.06
CHK007149,SRV0249,24사단,2024-07-30 19:00:00,월간,0,없음,35.4,26.8,20.3,0,219,0,0,2.12
CHK007150,SRV0250,기술지원대,2024-07-15 23:00:00,일간,1,디스크,34.9,29.9,28.7,0,74,1,0,0.75
CHK007151,SRV0251,11사단,2024-08-04 06:00:00,월간,0,CPU과부하,25.9,27.5,75.7,1,242,1,1,1.55
CHK007152,SRV0252,12사단,2024-07-24 07:00:00,일간,0,CPU과부하,25.0,28.3,23.6,0,343,0,1,2.21
CHK007153,SRV0253,17사단,2024-08-12 09:00:00,월간,0,전력,21.5,43.6,28.7,0,68,1,0,3.62
CHK007154,SRV0254,20사단,2024-09-22 08:00:00,일간,0,전력,17.2,73.3,29.5,1,152,1,1,1.25
CHK007155,SRV0255,11사단,2024-08-16 19:00:00,일간,0,CPU과부하,23.2,21.9,21.3,1,155,0,1,3.21
CHK007156,SRV0256,23사단,2024-11-27 04:00:00,일간,0,디스크,23.0,73.7,20.8,1,131,0,0,3.98
CHK007157,SRV0257,11사단,2024-11-20 03:00:00,월간,0,없음,32.6,36.4,32.1,0,109,1,1,1.48
CHK007158,SRV0258,15사단,2024-10-09 14:00:00,주간,1,전력,18.9,13.7,35.4,1,193,1,1,2.64
CHK007159,SRV0259,기술지원대,2024-12-24 22:00:00,일간,0,CPU과부하,22.0,25.0,26.1,0,110,1,0,1.84
CHK007160,SRV0260,25사단,2024-09-10 18:00:00,월간,0,전력,31.7,31.3,30.9,1,146,0,1,2.06
CHK007161,SRV0261,정보통신대,2024-09-11 09:00:00,일간,0,없음,24.6,14.6,38.2,0,127,1,1,2.3
CHK007162,SRV0262,기술지원대,2024-10-09 09:00:00,월간,0,없음,33.5,19.2,25.8,0,140,0,0,3.67
CHK007163,SRV0263,23사단,2024-08-26 21:00:00,일간,0,CPU과부하,26.0,30.4,16.5,0,185,0,1,5.91
CHK007164,SRV0264,21사단,2024-09-06 20:00:00,월간,1,CPU과부하,15.7,27.0,37.6,1,120,1,1,2.05
CHK007165,SRV0265,정보통신대,2024-09-25 06:00:00,월간,0,없음,18.0,24.7,43.0,1,186,1,0,2.36
CHK007166,SRV0266,정보통신대,2024-12-30 04:00:00,일간,0,CPU과부하,26.4,50.7,26.9,0,176,1,0,2.43
CHK007167,SRV0267,12사단,2024-09-10 16:00:00,월간,1,CPU과부하,13.9,34.8,26.7,1,129,0,1,1.67
CHK007168,SRV0268,23사단,2024-11-06 21:00:00,주간,0,전력,26.6,22.5,13.3,1,102,1,1,3.1
CHK007169,SRV0269,24사단,2024-11-17 02:00:00,주간,0,없음,12.7,29.8,26.5,1,381,1,1,0.74
CHK007170,SRV0270,21사단,2024-10-24 13:00:00,월간,1,CPU과부하,31.1,32.2,12.4,0,101,0,0,3.98
CHK007171,SRV0271,20사단,2024-09-20 09:00:00,일간,1,디스크,13.1,24.6,27.0,0,93,0,0,8.22
CHK007172,SRV0272,13사단,2024-12-08 18:00:00,월간,1,CPU과부하,37.9,29.0,43.4,0,176,0,1,2.53
CHK007173,SRV0273,정보통신대,2024-10-17 15:00:00,일간,0,CPU과부하,49.9,32.0,29.4,0,209,0,1,7.95
CHK007174,SRV0274,25사단,2024-11-13 02:00:00,월간,0,없음,30.9,29.6,33.9,0,91,1,1,3.48
CHK007175,SRV0275,19사단,2024-12-21 10:00:00,일간,0,없음,19.6,32.2,37.4,0,141,1,0,1.3
CHK007176,SRV0276,20사단,2024-08-13 10:00:00,월간,1,CPU과부하,50.6,29.8,25.5,0,158,0,0,2.96
CHK007177,SRV0277,18사단,2024-11-16 21:00:00,주간,0,없음,66.1,30.7,27.3,0,212,1,1,1.51
CHK007178,SRV0278,23사단,2024-09-23 17:00:00,주간,1,CPU과부하,21.8,18.6,15.5,1,86,0,0,2.12
CHK007179,SRV0279,15사단,2024-12-23 07:00:00,주간,1,CPU과부하,13.4,31.7,37.0,1,160,1,1,2.02
CHK007180,SRV0280,16사단,2024-10-10 18:00:00,일간,0,디스크,28.8,23.5,28.5,0,49,0,1,1.62
CHK007181,SRV0281,정보통신대,2024-12-20 14:00:00,일간,0,디스크,40.4,20.7,23.8,0,164,0,1,2.72
CHK007182,SRV0282,21사단,2024-08-02 20:00:00,주간,1,CPU과부하,26.5,42.3,27.7,0,192,1,0,4.92
CHK007183,SRV0283,기술지원대,2024-08-29 01:00:00,주간,0,CPU과부하,28.9,27.5,52.5,1,289,1,0,4.96
CHK007184,SRV0284,19사단,2024-11-18 01:00:00,월간,1,CPU과부하,52.9,20.5,30.6,1,137,1,1,5.54
CHK007185,SRV0285,12사단,2024-08-26 10:00:00,월간,0,전력,15.0,41.5,15.7,0,139,1,1,2.98
CHK007186,SRV0286,15사단,2024-08-14 09:00:00,주간,0,없음,31.0,16.4,17.9,0,220,0,0,3.2
CHK007187,SRV0287,11사단,2024-07-23 21:00:00,일간,0,전력,33.6,20.1,45.1,0,233,0,1,4.64
CHK007188,SRV0288,14사단,2024-07-29 00:00:00,월간,1,디스크,90.51897074727471,91.37250349373359,30.7,1,426,0,0,4.69
CHK007189,SRV0289,14사단,2024-07-31 13:00:00,일간,0,전력,16.6,51.6,51.6,0,69,0,1,3.12
CHK007190,SRV0290,13사단,2024-07-18 10:00:00,일간,1,없음,55.4,16.2,45.9,1,46,0,1,3.07
CHK007191,SRV0291,19사단,2024-10-11 14:00:00,일간,1,CPU과부하,30.0,27.8,22.6,1,195,0,0,1.43
CHK007192,SRV0292,22사단,2024-07-03 01:00:00,월간,0,없음,44.8,37.2,21.9,0,206,1,1,5.42
CHK007193,SRV0293,20사단,2024-12-29 07:00:00,월간,0,전력,15.7,27.1,41.6,0,173,1,1,3.74
CHK007194,SRV0294,12사단,2024-12-06 07:00:00,월간,0,없음,13.3,22.3,25.9,0,119,0,1,9.83
CHK007195,SRV0295,21사단,2024-12-18 15:00:00,일간,1,전력,32.3,32.0,26.3,0,41,0,0,1.37
CHK007196,SRV0296,20사단,2024-11-07 21:00:00,월간,1,디스크,16.0,39.5,34.2,0,102,1,0,4.76
CHK007197,SRV0297,16사단,2024-11-01 04:00:00,주간,1,전력,30.3,43.3,33.7,0,197,1,1,4.43
CHK007198,SRV0298,12사단,2024-11-12 19:00:00,주간,0,전력,30.9,12.5,15.0,0,149,1,1,3.48
CHK007199,SRV0299,12사단,2024-09-15 01:00:00,주간,0,CPU과부하,50.2,24.6,36.9,1,129,0,0,2.08
CHK007200,SRV0300,20사단,2024-08-01 02:00:00,주간,0,전력,26.6,33.5,15.5,0,65,1,1,2.19
CHK007201,SRV0001,기술지원대,2024-12-16 09:00:00,주간,0,디스크,16.2,32.1,17.2,1,131,0,1,4.49
CHK007202,SRV0002,22사단,2024-09-15 20:00:00,월간,0,없음,20.1,34.9,22.4,0,183,1,1,1.7
CHK007203,SRV0003,11사단,2024-12-20 04:00:00,주간,1,CPU과부하,26.3,14.2,28.6,1,235,0,1,3.99
CHK007204,SRV0004,18사단,2024-11-22 14:00:00,월간,1,CPU과부하,89.59082218454142,94.76996093492882,29.1,1,89,1,0,2.53
CHK007205,SRV0005,기술지원대,2024-11-29 06:00:00,주간,1,디스크,33.0,25.8,34.5,1,66,0,1,0.56
CHK007206,SRV0006,23사단,2024-10-31 01:00:00,주간,0,CPU과부하,8.6,17.9,30.3,1,26,1,0,1.86
CHK007207,SRV0007,25사단,2024-12-25 09:00:00,주간,0,디스크,15.1,27.9,31.2,1,49,0,0,2.77
CHK007208,SRV0008,22사단,2024-08-02 13:00:00,일간,0,디스크,22.6,38.6,18.7,0,370,1,1,2.34
CHK007209,SRV0009,18사단,2024-08-28 18:00:00,주간,0,없음,62.6,26.0,17.6,1,149,0,0,2.01
CHK007210,SRV0010,20사단,2024-10-23 05:00:00,월간,0,없음,31.6,27.1,41.1,0,97,1,0,1.92
CHK007211,SRV0011,24사단,2024-11-08 06:00:00,주간,1,전력,13.3,38.2,19.7,1,148,1,1,2.28
CHK007212,SRV0012,15사단,2024-11-05 23:00:00,주간,1,디스크,23.7,58.8,41.8,0,121,1,0,2.99
CHK007213,SRV0013,25사단,2024-11-30 16:00:00,주간,0,없음,24.4,28.5,31.9,0,140,1,1,4.13
CHK007214,SRV0014,16사단,2024-07-15 18:00:00,일간,0,디스크,39.7,22.9,15.4,0,206,0,0,2.8
CHK007215,SRV0015,21사단,2024-09-21 22:00:00,월간,0,디스크,40.8,25.0,15.5,0,448,0,0,5.14
CHK007216,SRV0016,21사단,2024-07-11 20:00:00,주간,0,전력,22.6,27.6,25.0,1,193,1,0,2.28
CHK007217,SRV0017,20사단,2024-10-24 01:00:00,월간,0,디스크,28.0,32.0,41.0,1,127,1,1,0.83
CHK007218,SRV0018,12사단,2024-10-11 18:00:00,주간,0,CPU과부하,42.2,38.1,32.7,0,50,0,0,5.39
CHK007219,SRV0019,19사단,2024-07-07 09:00:00,월간,1,디스크,11.4,49.9,9.5,1,59,0,1,3.09
CHK007220,SRV0020,24사단,2024-12-19 22:00:00,주간,0,CPU과부하,97.72863411640184,81.58355812286679,42.7,1,165,0,0,3.03
CHK007221,SRV0021,20사단,2024-10-22 22:00:00,주간,1,디스크,23.9,32.2,38.7,1,68,1,1,2.76
CHK007222,SRV0022,14사단,2024-10-10 19:00:00,월간,0,CPU과부하,17.6,36.2,21.7,1,142,0,0,2.58
CHK007223,SRV0023,16사단,2024-12-02 20:00:00,월간,0,전력,14.6,19.3,29.6,0,310,0,0,1.66
CHK007224,SRV0024,24사단,2024-11-13 04:00:00,주간,0,CPU과부하,22.3,14.0,13.3,0,265,0,0,2.44
CHK007225,SRV0025,14사단,2024-07-02 21:00:00,일간,0,전력,42.9,44.6,23.9,1,136,0,1,0.74
CHK007226,SRV0026,25사단,2024-09-08 06:00:00,일간,0,CPU과부하,24.1,19.2,36.0,1,340,1,0,1.62
CHK007227,SRV0027,기술지원대,2024-10-12 03:00:00,일간,0,전력,19.6,31.1,38.3,1,50,1,1,1.0
CHK007228,SRV0028,17사단,2024-10-16 23:00:00,주간,0,전력,30.4,30.7,30.5,1,169,0,1,2.78
CHK007229,SRV0029,정보통신대,2024-11-17 16:00:00,월간,1,디스크,17.4,31.8,31.0,1,133,0,1,3.97
CHK007230,SRV0030,정보통신대,2024-07-22 21:00:00,월간,0,디스크,34.0,57.3,4.3,1,219,0,0,7.3
CHK007231,SRV0031,16사단,2024-09-21 08:00:00,주간,1,전력,18.2,32.1,24.2,0,126,0,0,1.35
CHK007232,SRV0032,21사단,2024-11-01 20:00:00,일간,0,CPU과부하,25.6,29.8,15.5,1,241,1,0,3.91
CHK007233,SRV0033,기술지원대,2024-09-19 22:00:00,일간,0,전력,23.5,33.9,30.8,1,112,1,0,5.62
CHK007234,SRV0034,18사단,2024-09-12 18:00:00,일간,0,디스크,39.4,32.0,19.0,0,194,1,0,3.62
CHK007235,SRV0035,21사단,2024-07-26 10:00:00,월간,1,없음,86.3020080863897,84.70819753730494,25.2,1,271,0,0,1.86
CHK007236,SRV0036,17사단,2024-07-20 21:00:00,일간,0,CPU과부하,33.8,26.0,35.3,1,76,0,1,3.08
CHK007237,SRV0037,20사단,2024-08-25 12:00:00,일간,1,CPU과부하,46.5,44.8,49.2,0,337,0,1,1.67
CHK007238,SRV0038,19사단,2024-08-16 11:00:00,일간,0,CPU과부하,23.1,25.1,25.6,0,114,1,1,3.06
CHK007239,SRV0039,14사단,2024-09-27 23:00:00,주간,0,디스크,18.3,38.7,24.4,1,183,1,1,1.09
CHK007240,SRV0040,25사단,2024-08-27 09:00:00,주간,0,디스크,27.7,41.6,24.4,1,203,1,0,2.94
CHK007241,SRV0041,23사단,2024-07-22 06:00:00,주간,0,전력,20.8,22.2,34.3,1,186,1,1,2.51
CHK007242,SRV0042,12사단,2024-07-24 01:00:00,주간,1,디스크,17.5,38.4,35.0,0,195,1,1,4.34
CHK007243,SRV0043,12사단,2024-10-04 20:00:00,일간,0,CPU과부하,21.1,33.3,34.1,1,30,1,0,3.4
CHK007244,SRV0044,기술지원대,2024-07-07 07:00:00,월간,1,없음,41.2,38.9,15.0,1,64,1,0,3.33
CHK007245,SRV0045,19사단,2024-11-04 05:00:00,일간,0,전력,11.2,46.5,24.0,0,225,0,1,1.11
CHK007246,SRV0046,23사단,2024-11-26 07:00:00,주간,1,전력,38.8,38.6,19.4,1,168,0,0,2.18
CHK007247,SRV0047,13사단,2024-10-29 21:00:00,월간,0,없음,35.2,57.8,18.6,0,142,1,0,4.42
CHK007248,SRV0048,19사단,2024-12-06 19:00:00,월간,1,없음,15.2,44.0,18.0,1,82,0,0,3.54
CHK007249,SRV0049,23사단,2024-10-24 23:00:00,월간,0,디스크,26.5,46.7,39.4,1,227,0,1,2.76
CHK007250,SRV0050,12사단,2024-08-10 04:00:00,주간,0,CPU과부하,22.1,19.8,33.8,1,44,0,1,1.84
CHK007251,SRV0051,18사단,2024-11-02 05:00:00,주간,0,디스크,46.6,35.1,24.3,0,85,0,0,2.43
CHK007252,SRV0052,19사단,2024-12-26 11:00:00,월간,0,없음,15.2,35.5,26.0,0,576,0,1,2.11
CHK007253,SRV0053,기술지원대,2024-08-06 04:00:00,주간,0,CPU과부하,25.8,35.0,18.4,0,196,0,1,2.75
CHK007254,SRV0054,12사단,2024-07-31 17:00:00,월간,0,디스크,30.9,31.3,42.5,0,136,0,1,1.9
CHK007255,SRV0055,16사단,2024-09-28 05:00:00,월간,1,전력,24.6,30.1,59.2,0,215,0,1,1.75
CHK007256,SRV0056,18사단,2024-11-14 10:00:00,월간,0,전력,25.8,19.3,11.7,1,194,1,0,5.02
CHK007257,SRV0057,15사단,2024-10-03 22:00:00,주간,0,없음,17.8,57.4,32.1,0,97,1,0,2.8
CHK007258,SRV0058,19사단,2024-10-18 23:00:00,주간,0,전력,30.1,27.3,15.1,0,25,1,0,5.48
CHK007259,SRV0059,11사단,2024-11-07 13:00:00,월간,0,디스크,29.0,26.7,27.0,0,230,0,0,1.67
CHK007260,SRV0060,19사단,2024-10-29 18:00:00,월간,0,CPU과부하,22.6,36.5,49.3,0,217,0,0,4.21
CHK007261,SRV0061,20사단,2024-09-07 22:00:00,일간,0,없음,38.7,34.8,42.8,1,272,1,0,3.18
CHK007262,SRV0062,14사단,2024-07-07 23:00:00,일간,0,CPU과부하,21.1,21.5,31.1,0,259,1,1,3.91
CHK007263,SRV0063,13사단,2024-11-04 12:00:00,일간,0,디스크,28.8,36.0,44.6,1,234,0,1,2.88
CHK007264,SRV0064,20사단,2024-08-31 09:00:00,일간,0,디스크,28.4,41.4,22.6,1,82,1,1,3.69
CHK007265,SRV0065,25사단,2024-07-15 20:00:00,주간,0,디스크,33.3,16.9,24.8,0,112,1,1,3.69
CHK007266,SRV0066,21사단,2024-12-18 18:00:00,주간,0,없음,30.2,31.8,31.7,0,402,1,1,1.64
CHK007267,SRV0067,24사단,2024-10-28 02:00:00,일간,1,없음,18.2,60.5,19.7,0,99,1,0,5.39
CHK007268,SRV0068,16사단,2024-07-14 04:00:00,월간,0,없음,28.7,58.9,41.5,1,214,0,0,1.42
CHK007269,SRV0069,22사단,2024-10-30 16:00:00,월간,0,CPU과부하,18.3,26.6,47.2,1,269,1,0,3.6
CHK007270,SRV0070,23사단,2024-07-18 18:00:00,일간,0,디스크,8.3,43.3,35.9,0,69,1,1,5.46
CHK007271,SRV0071,정보통신대,2024-11-06 08:00:00,주간,1,디스크,13.3,32.4,20.9,1,108,0,0,4.04
CHK007272,SRV0072,기술지원대,2024-11-26 13:00:00,일간,0,CPU과부하,23.6,31.1,38.9,0,112,0,1,2.3
CHK007273,SRV0073,13사단,2024-10-24 20:00:00,일간,0,디스크,36.5,22.6,25.6,1,366,1,0,3.81
CHK007274,SRV0074,12사단,2024-11-25 20:00:00,일간,1,디스크,33.2,37.0,40.8,1,182,1,1,2.97
CHK007275,SRV0075,21사단,2024-09-25 10:00:00,일간,0,없음,24.3,20.4,44.6,1,69,1,0,0.34
CHK007276,SRV0076,19사단,2024-10-28 01:00:00,일간,1,CPU과부하,30.3,54.5,40.8,0,54,0,1,1.4
CHK007277,SRV0077,13사단,2024-09-22 23:00:00,일간,0,디스크,30.0,24.7,19.0,1,197,1,0,4.58
CHK007278,SRV0078,25사단,2024-10-27 04:00:00,일간,0,없음,26.2,36.5,39.4,0,99,0,1,2.13
CHK007279,SRV0079,24사단,2024-09-24 23:00:00,월간,0,없음,24.5,32.4,31.1,1,257,0,1,4.08
CHK007280,SRV0080,12사단,2024-07-15 11:00:00,월간,0,전력,23.1,50.6,23.8,0,85,1,0,2.18
CHK007281,SRV0081,정보통신대,2024-10-03 10:00:00,월간,0,없음,34.1,27.4,24.6,1,245,1,1,2.02
CHK007282,SRV0082,18사단,2024-07-31 20:00:00,월간,0,CPU과부하,33.5,46.5,39.0,0,140,0,1,2.64
CHK007283,SRV0083,20사단,2024-10-02 08:00:00,일간,0,없음,49.0,24.1,31.8,1,202,0,0,2.29
CHK007284,SRV0084,18사단,2024-09-22 07:00:00,월간,0,CPU과부하,17.9,15.9,26.6,1,124,0,0,2.78
CHK007285,SRV0085,18사단,2024-08-13 02:00:00,주간,0,없음,36.6,42.0,37.0,1,115,0,1,1.42
CHK007286,SRV0086,13사단,2024-07-21 14:00:00,주간,0,없음,53.1,37.1,14.7,0,277,0,0,2.96
CHK007287,SRV0087,13사단,2024-09-01 06:00:00,일간,1,CPU과부하,15.6,7.2,18.7,0,87,1,0,2.05
CHK007288,SRV0088,22사단,2024-11-22 11:00:00,일간,0,없음,54.0,50.9,21.7,0,211,0,0,1.29
CHK007289,SRV0089,정보통신대,2024-11-23 14:00:00,주간,0,CPU과부하,18.1,20.0,29.1,0,100,1,1,2.52
CHK007290,SRV0090,14사단,2024-09-30 02:00:00,월간,0,없음,24.8,33.4,23.7,0,106,1,1,1.51
CHK007291,SRV0091,정보통신대,2024-10-23 14:00:00,월간,0,없음,31.1,40.7,22.2,1,74,1,0,2.63
CHK007292,SRV0092,24사단,2024-07-16 21:00:00,일간,0,디스크,16.5,35.0,18.1,1,296,1,0,3.46
CHK007293,SRV0093,19사단,2024-10-26 16:00:00,일간,0,디스크,18.0,36.0,21.8,0,279,0,1,5.08
CHK007294,SRV0094,22사단,2024-10-03 00:00:00,주간,0,디스크,17.9,35.0,11.8,0,148,1,0,3.12
CHK007295,SRV0095,15사단,2024-09-13 05:00:00,주간,0,CPU과부하,21.3,34.2,29.5,0,126,0,1,3.0
CHK007296,SRV0096,21사단,2024-09-25 08:00:00,월간,1,디스크,27.7,35.0,37.1,0,61,1,0,1.16
CHK007297,SRV0097,13사단,2024-12-27 15:00:00,월간,0,전력,16.3,38.7,31.1,1,100,0,0,2.45
CHK007298,SRV0098,25사단,2024-08-31 05:00:00,월간,0,전력,23.4,41.5,36.5,0,132,1,1,4.18
CHK007299,SRV0099,24사단,2024-10-16 18:00:00,주간,0,전력,17.3,24.2,11.8,1,68,1,1,3.99
CHK007300,SRV0100,21사단,2024-10-17 12:00:00,일간,0,CPU과부하,39.2,44.4,32.3,0,94,0,0,4.5
CHK007301,SRV0101,18사단,2024-10-31 03:00:00,주간,0,CPU과부하,45.4,29.0,24.5,0,97,1,0,1.04
CHK007302,SRV0102,14사단,2024-07-09 13:00:00,주간,1,없음,16.8,23.0,28.2,1,135,1,1,0.43
CHK007303,SRV0103,22사단,2024-08-18 04:00:00,주간,0,CPU과부하,31.1,35.7,38.1,0,49,0,0,2.46
CHK007304,SRV0104,18사단,2024-07-31 22:00:00,일간,0,없음,26.2,56.5,28.3,0,94,0,0,2.11
CHK007305,SRV0105,16사단,2024-11-24 01:00:00,주간,0,디스크,17.8,30.1,29.3,0,37,1,0,2.13
CHK007306,SRV0106,25사단,2024-08-14 10:00:00,일간,0,없음,37.1,32.1,30.5,0,56,0,0,2.56
CHK007307,SRV0107,22사단,2024-10-06 00:00:00,월간,1,없음,13.3,37.2,49.1,1,139,1,0,2.02
CHK007308,SRV0108,기술지원대,2024-11-08 11:00:00,일간,0,없음,20.3,48.2,31.0,1,89,1,0,3.17
CHK007309,SRV0109,기술지원대,2024-11-12 00:00:00,월간,0,전력,18.2,9.8,41.8,0,268,1,1,4.45
CHK007310,SRV0110,14사단,2024-11-14 17:00:00,일간,0,CPU과부하,31.6,28.2,42.5,0,197,0,0,1.51
CHK007311,SRV0111,21사단,2024-08-25 19:00:00,일간,0,CPU과부하,25.7,38.9,57.7,1,90,1,0,1.25
CHK007312,SRV0112,23사단,2024-10-13 22:00:00,일간,0,전력,23.0,32.6,15.3,0,106,1,1,2.43
CHK007313,SRV0113,19사단,2024-07-31 07:00:00,주간,1,없음,45.5,18.7,24.0,0,182,0,0,3.69
CHK007314,SRV0114,14사단,2024-12-25 14:00:00,주간,1,CPU과부하,18.0,20.4,33.9,0,187,0,1,2.08
CHK007315,SRV0115,22사단,2024-07-01 13:00:00,일간,0,CPU과부하,13.8,22.7,32.3,0,49,1,1,3.31
CHK007316,SRV0116,19사단,2024-09-20 18:00:00,월간,0,CPU과부하,24.6,32.4,45.4,0,94,0,1,3.82
CHK007317,SRV0117,23사단,2024-10-23 09:00:00,주간,0,전력,24.5,23.7,22.0,0,418,1,0,2.7
CHK007318,SRV0118,기술지원대,2024-09-02 19:00:00,월간,0,전력,31.5,25.4,25.6,0,113,0,1,3.85
CHK007319,SRV0119,16사단,2024-08-22 05:00:00,월간,0,CPU과부하,27.8,32.8,47.8,1,48,0,1,6.23
CHK007320,SRV0120,20사단,2024-07-17 13:00:00,일간,0,CPU과부하,23.3,15.4,42.5,0,242,1,1,2.04
CHK007321,SRV0121,23사단,2024-10-26 09:00:00,주간,1,전력,17.8,42.8,8.8,1,31,0,1,3.64
CHK007322,SRV0122,17사단,2024-09-11 04:00:00,일간,0,없음,22.1,41.0,24.7,1,184,0,1,2.22
CHK007323,SRV0123,정보통신대,2024-12-30 03:00:00,주간,0,디스크,51.3,22.7,19.5,0,187,1,0,2.53
CHK007324,SRV0124,23사단,2024-07-06 05:00:00,주간,1,CPU과부하,11.7,24.5,18.9,0,177,0,0,2.26
CHK007325,SRV0125,23사단,2024-10-17 03:00:00,일간,1,CPU과부하,30.0,25.9,35.3,1,154,1,1,6.37
CHK007326,SRV0126,12사단,2024-08-09 04:00:00,일간,0,CPU과부하,22.8,35.8,23.0,1,57,1,0,2.86
CHK007327,SRV0127,20사단,2024-09-04 08:00:00,일간,0,디스크,39.0,32.3,46.2,1,159,0,0,2.42
