supply_id,unit_code,item_code,item_name,category,stock_level,avg_daily_usage,weekend_usage_ratio,delivery_lead_time,requested_quantity,reorder_threshold,auto_reorder_flag,request_date,is_weekend,is_weekend_check
SUPP04483,19C,ITEM017,Combat Boots,의복,41.0,8.5,0.23,6,58,20,1,2024-04-04,0,False
SUPP04484,31A,ITEM009,First Aid Kit,의료,11.0,2.3,0.22,4,14,16,1,2024-01-06,1,True
SUPP04485,15C,ITEM019,Flashlight,사무,24.0,5.0,0.49,2,36,20,1,2024-04-30,0,False
SUPP04486,17C,ITEM013,Blanket,의복,23.0,4.8,0.1,4,31,20,1,2024-06-11,0,False
SUPP04487,39C,ITEM004,Canned Food,식량,28.0,5.8,0.46,5,39,20,1,2024-02-19,0,False
SUPP04488,15A,ITEM005,Notebook,사무,14.0,2.9,0.44,7,19,20,1,2024-06-13,0,False
SUPP04489,11A,ITEM013,Blanket,의복,18.0,3.8,0.32,6,29,20,1,2024-01-13,1,True
SUPP04490,29B,ITEM016,Printer Ink,사무,34.0,7.1,0.25,3,52,20,1,2024-01-25,0,False
SUPP04491,29B,ITEM005,Notebook,사무,2.0,0.5,0.14,3,10,20,1,2024-05-02,0,False
SUPP04492,36B,ITEM008,Rice Pack,식량,28.0,5.7,0.42,2,38,20,1,2024-05-08,0,False
SUPP04493,12C,ITEM016,Printer Ink,사무,37.0,7.7,0.15,4,56,20,1,2024-02-18,1,True
SUPP04494,12C,ITEM001,Toilet Paper,위생,9.24198860899928,10.818135148416081,0.41,4,71,30,1,2024-05-01,0,False
SUPP04495,29B,ITEM006,Pencil,사무,20.0,4.2,0.34,3,23,20,1,2024-02-04,1,True
SUPP04496,29B,ITEM011,Glasses,의복,18.0,3.7,0.26,3,19,20,1,2024-03-23,1,True
SUPP04497,21C,ITEM016,Printer Ink,사무,8.0,1.8,0.15,2,13,20,1,2024-02-22,0,False
SUPP04498,15C,ITEM005,Notebook,사무,4.0,1.0,0.24,2,12,20,1,2024-06-28,0,False
SUPP04499,21C,ITEM016,Printer Ink,사무,14.0,3.0,0.19,2,21,20,1,2024-06-30,1,True
SUPP04500,31A,ITEM007,Shirt,의복,12.0,2.5,0.31,4,18,20,1,2024-03-16,1,True
SUPP04501,33B,ITEM019,Flashlight,사무,21.0,4.4,0.21,6,28,20,1,2024-04-13,1,True
SUPP04502,40A,ITEM001,Toilet Paper,위생,8.66418734139867,9.254174797075558,0.48,3,72,30,1,2024-02-16,0,False
SUPP04503,15A,ITEM009,First Aid Kit,의료,6.0,1.4,0.43,7,10,16,1,2024-02-12,0,False
SUPP04504,40A,ITEM018,Bandage,의료,21.0,4.3,0.17,3,32,10,1,2024-05-27,0,False
SUPP04505,15C,ITEM013,Blanket,의복,29.0,5.9,0.16,2,29,20,1,2024-06-09,1,True
SUPP04506,39C,ITEM015,USB Drive,사무,27.0,5.5,0.42,5,40,20,1,2024-04-02,0,False
SUPP04507,18A,ITEM003,Soap,위생,22.047778804749903,3.640775155065265,0.34,5,19,20,0,2024-05-23,0,False
SUPP04508,29B,ITEM010,Mask,위생,30.0,6.2,0.43,3,46,20,1,2024-03-18,0,False
SUPP04509,18C,ITEM009,First Aid Kit,의료,7.0,1.5,0.32,5,10,16,1,2024-01-07,1,True
SUPP04510,33B,ITEM013,Blanket,의복,13.0,2.7,0.16,6,27,20,1,2024-03-10,1,True
SUPP04511,31A,ITEM016,Printer Ink,사무,23.0,4.7,0.34,4,37,20,1,2024-05-28,0,False
SUPP04512,36B,ITEM003,Soap,위생,25.991027579886207,4.199347114866476,0.36,2,67,20,0,2024-02-05,0,False
SUPP04513,33B,ITEM015,USB Drive,사무,22.0,4.5,0.11,6,33,20,1,2024-04-13,1,True
SUPP04514,29B,ITEM017,Combat Boots,의복,25.0,5.2,0.33,3,36,20,1,2024-02-23,0,False
SUPP04515,17C,ITEM014,Canned Meat,식량,29.0,6.0,0.4,4,44,20,1,2024-05-26,1,True
SUPP04516,31A,ITEM007,Shirt,의복,5.0,1.2,0.1,4,10,20,1,2024-01-25,0,False
SUPP04517,18A,ITEM020,Toothpaste,위생,27.0,5.5,0.3,5,42,20,1,2024-03-07,0,False
SUPP04518,17C,ITEM016,Printer Ink,사무,18.0,3.8,0.41,4,24,20,1,2024-04-18,0,False
SUPP04519,33B,ITEM008,Rice Pack,식량,28.0,5.8,0.35,6,37,20,1,2024-06-29,1,True
SUPP04520,18C,ITEM004,Canned Food,식량,42.0,8.6,0.24,5,53,20,1,2024-02-17,1,True
SUPP04521,18C,ITEM020,Toothpaste,위생,27.0,5.5,0.22,5,43,20,1,2024-06-18,0,False
SUPP04522,21C,ITEM015,USB Drive,사무,26.0,5.3,0.2,2,47,20,1,2024-06-23,1,True
SUPP04523,18A,ITEM005,Notebook,사무,22.0,4.5,0.22,5,38,20,1,2024-03-31,1,True
SUPP04524,12C,ITEM013,Blanket,의복,26.0,5.4,0.39,4,42,20,1,2024-06-18,0,False
SUPP04525,19C,ITEM006,Pencil,사무,28.0,5.8,0.41,6,45,20,1,2024-01-02,0,False
SUPP04526,15A,ITEM005,Notebook,사무,10.0,2.1,0.18,7,19,20,1,2024-05-13,0,False
SUPP04527,29B,ITEM017,Combat Boots,의복,17.0,3.5,0.14,3,23,20,1,2024-05-06,0,False
SUPP04528,36B,ITEM007,Shirt,의복,6.0,1.3,0.13,2,10,20,1,2024-02-15,0,False
SUPP04529,29B,ITEM006,Pencil,사무,16.0,3.4,0.12,3,18,20,1,2024-04-15,0,False
SUPP04530,12C,ITEM002,Medical Gloves,의료,35.80799992062965,1.5284751840404165,0.11,4,14,15,0,2024-02-09,0,False
SUPP04531,40A,ITEM011,Glasses,의복,20.0,4.2,0.14,3,28,20,1,2024-02-27,0,False
SUPP04532,21C,ITEM007,Shirt,의복,10.0,2.2,0.27,2,16,20,1,2024-03-18,0,False
SUPP04533,21C,ITEM008,Rice Pack,식량,23.0,4.7,0.39,2,27,20,1,2024-02-02,0,False
SUPP04534,40A,ITEM005,Notebook,사무,11.0,2.4,0.22,3,12,20,1,2024-03-02,1,True
SUPP04535,11A,ITEM018,Bandage,의료,34.0,7.0,0.14,6,44,10,1,2024-01-12,0,False
SUPP04536,40A,ITEM016,Printer Ink,사무,32.0,6.7,0.26,3,45,20,1,2024-05-05,1,True
SUPP04537,18C,ITEM014,Canned Meat,식량,26.0,5.4,0.48,5,40,20,1,2024-02-18,1,True
SUPP04538,18C,ITEM012,Hand Sanitizer,위생,18.0,3.8,0.49,5,28,20,1,2024-03-28,0,False
SUPP04539,39C,ITEM017,Combat Boots,의복,32.0,6.6,0.46,5,49,20,1,2024-03-18,0,False
SUPP04540,17C,ITEM005,Notebook,사무,3.0,0.7,0.13,4,10,20,1,2024-01-05,0,False
SUPP04541,33B,ITEM014,Canned Meat,식량,28.0,5.7,0.13,6,43,20,1,2024-06-27,0,False
SUPP04542,36B,ITEM006,Pencil,사무,26.0,5.4,0.23,2,37,20,1,2024-03-09,1,True
SUPP04543,18A,ITEM015,USB Drive,사무,16.0,3.4,0.21,5,26,20,1,2024-04-20,1,True
SUPP04544,33B,ITEM007,Shirt,의복,8.0,1.7,0.27,6,10,20,1,2024-06-08,1,True
SUPP04545,29B,ITEM014,Canned Meat,식량,28.0,5.8,0.42,3,46,20,1,2024-06-25,0,False
SUPP04546,39C,ITEM018,Bandage,의료,23.0,4.8,0.18,5,29,10,1,2024-02-29,0,False
SUPP04547,18C,ITEM001,Toilet Paper,위생,14.779654642507417,11.34412741285118,0.17,5,100,30,1,2024-02-15,0,False
SUPP04548,21C,ITEM006,Pencil,사무,21.0,4.3,0.17,2,31,20,1,2024-06-17,0,False
SUPP04549,18A,ITEM003,Soap,위생,21.40893494982835,4.464267381765801,0.12,5,32,20,1,2024-01-13,1,True
SUPP04550,18C,ITEM005,Notebook,사무,7.0,1.6,0.47,5,10,20,1,2024-04-17,0,False
SUPP04551,19C,ITEM012,Hand Sanitizer,위생,22.0,4.5,0.33,6,30,20,1,2024-04-21,1,True
SUPP04552,36B,ITEM011,Glasses,의복,11.0,2.4,0.39,2,15,20,1,2024-04-09,0,False
SUPP04553,17C,ITEM013,Blanket,의복,30.0,6.3,0.45,4,39,20,1,2024-05-25,1,True
SUPP04554,11A,ITEM016,Printer Ink,사무,31.0,6.5,0.24,6,55,20,1,2024-04-22,0,False
SUPP04555,33B,ITEM018,Bandage,의료,30.0,6.3,0.45,6,40,10,1,2024-04-06,1,True
SUPP04556,33B,ITEM017,Combat Boots,의복,27.0,5.5,0.22,6,33,20,1,2024-02-20,0,False
SUPP04557,40A,ITEM017,Combat Boots,의복,23.0,4.8,0.16,3,40,20,1,2024-04-27,1,True
SUPP04558,12C,ITEM011,Glasses,의복,26.0,5.3,0.38,4,40,20,1,2024-02-05,0,False
SUPP04559,40A,ITEM020,Toothpaste,위생,23.0,4.8,0.41,3,32,20,1,2024-03-21,0,False
SUPP04560,19C,ITEM010,Mask,위생,19.0,4.0,0.16,6,18,20,1,2024-04-12,0,False
SUPP04561,18A,ITEM016,Printer Ink,사무,35.0,7.3,0.2,5,59,20,1,2024-02-03,1,True
SUPP04562,15A,ITEM002,Medical Gloves,의료,30.422416555229617,2.248563688968278,0.17,7,37,15,0,2024-05-19,1,True
SUPP04563,40A,ITEM017,Combat Boots,의복,29.0,6.0,0.47,3,45,20,1,2024-05-12,1,True
SUPP04564,11A,ITEM020,Toothpaste,위생,21.0,4.4,0.14,6,33,20,1,2024-02-17,1,True
SUPP04565,39C,ITEM010,Mask,위생,29.0,5.9,0.36,5,42,20,1,2024-04-13,1,True
SUPP04566,40A,ITEM013,Blanket,의복,22.0,4.6,0.36,3,30,20,1,2024-03-31,1,True
SUPP04567,40A,ITEM012,Hand Sanitizer,위생,22.0,4.6,0.13,3,38,20,1,2024-05-03,0,False
SUPP04568,15A,ITEM015,USB Drive,사무,24.0,5.0,0.37,7,33,20,1,2024-02-09,0,False
SUPP04569,12C,ITEM007,Shirt,의복,15.0,3.2,0.26,4,25,20,1,2024-05-20,0,False
SUPP04570,36B,ITEM013,Blanket,의복,21.0,4.4,0.39,2,31,20,1,2024-01-26,0,False
SUPP04571,39C,ITEM012,Hand Sanitizer,위생,23.0,4.8,0.25,5,33,20,1,2024-05-21,0,False
SUPP04572,40A,ITEM012,Hand Sanitizer,위생,34.0,7.0,0.31,3,44,20,1,2024-04-05,0,False
SUPP04573,19C,ITEM002,Medical Gloves,의료,37.1354640476382,1.0743892653031482,0.43,6,10,15,0,2024-05-18,1,True
SUPP04574,21C,ITEM005,Notebook,사무,14.0,3.0,0.33,2,23,20,1,2024-06-14,0,False
SUPP04575,17C,ITEM002,Medical Gloves,의료,45.221325859745974,2.777170779302266,0.29,4,10,15,0,2024-03-20,0,False
SUPP04576,11A,ITEM020,Toothpaste,위생,21.0,4.3,0.12,6,30,20,1,2024-02-26,0,False
SUPP04577,15A,ITEM013,Blanket,의복,22.0,4.5,0.21,7,32,20,1,2024-05-29,0,False
SUPP04578,17C,ITEM003,Soap,위생,31.412525727338267,4.2220574100460455,0.11,4,36,20,0,2024-04-20,1,True
SUPP04579,15A,ITEM011,Glasses,의복,31.0,6.4,0.26,7,44,20,1,2024-05-23,0,False
SUPP04580,19C,ITEM016,Printer Ink,사무,26.0,5.3,0.48,6,40,20,1,2024-03-16,1,True
SUPP04581,17C,ITEM001,Toilet Paper,위생,9.910061528595147,9.20134266264495,0.43,4,64,30,1,2024-01-29,0,False
SUPP04582,15A,ITEM019,Flashlight,사무,29.0,6.0,0.25,7,40,20,1,2024-05-09,0,False
SUPP04583,29B,ITEM011,Glasses,의복,24.0,4.9,0.35,3,37,20,1,2024-06-30,1,True
SUPP04584,17C,ITEM009,First Aid Kit,의료,18.0,3.8,0.33,4,26,16,1,2024-01-02,0,False
SUPP04585,12C,ITEM014,Canned Meat,식량,26.0,5.4,0.23,4,38,20,1,2024-01-03,0,False
SUPP04586,31A,ITEM009,First Aid Kit,의료,6.0,1.4,0.39,4,14,16,1,2024-03-12,0,False
SUPP04587,39C,ITEM007,Shirt,의복,16.0,3.4,0.3,5,25,20,1,2024-01-11,0,False
SUPP04588,18A,ITEM016,Printer Ink,사무,12.0,2.5,0.47,5,22,20,1,2024-06-08,1,True
SUPP04589,36B,ITEM003,Soap,위생,23.729547469104496,4.516720964371322,0.13,2,25,20,0,2024-01-04,0,False
SUPP04590,29B,ITEM019,Flashlight,사무,17.0,3.5,0.11,3,37,20,1,2024-05-16,0,False
SUPP04591,15C,ITEM004,Canned Food,식량,24.0,5.0,0.31,2,38,20,1,2024-03-28,0,False
SUPP04592,18C,ITEM007,Shirt,의복,14.0,2.9,0.46,5,23,20,1,2024-04-22,0,False
SUPP04593,19C,ITEM012,Hand Sanitizer,위생,30.0,6.2,0.18,6,42,20,1,2024-01-16,0,False
SUPP04594,19C,ITEM018,Bandage,의료,24.0,5.0,0.45,6,27,10,1,2024-03-26,0,False
SUPP04595,40A,ITEM005,Notebook,사무,16.0,3.4,0.33,3,27,20,1,2024-01-10,0,False
SUPP04596,21C,ITEM010,Mask,위생,24.0,5.0,0.44,2,40,20,1,2024-06-12,0,False
SUPP04597,11A,ITEM012,Hand Sanitizer,위생,26.0,5.3,0.3,6,28,20,1,2024-01-24,0,False
SUPP04598,18A,ITEM008,Rice Pack,식량,18.0,3.7,0.13,5,30,20,1,2024-03-04,0,False
SUPP04599,18C,ITEM019,Flashlight,사무,29.0,5.9,0.49,5,49,20,1,2024-02-25,1,True
SUPP04600,19C,ITEM015,USB Drive,사무,28.0,5.8,0.37,6,48,20,1,2024-03-29,0,False
SUPP04601,39C,ITEM001,Toilet Paper,위생,8.078169541237703,10.719586316332457,0.11,5,68,30,1,2024-01-22,0,False
SUPP04602,18A,ITEM003,Soap,위생,24.47951952192838,3.0746634184405464,0.43,5,21,20,0,2024-06-28,0,False
SUPP04603,17C,ITEM018,Bandage,의료,13.0,2.8,0.39,4,24,10,1,2024-02-19,0,False
SUPP04604,17C,ITEM018,Bandage,의료,31.0,6.5,0.11,4,47,10,1,2024-02-16,0,False
SUPP04605,15C,ITEM002,Medical Gloves,의료,36.68481205277791,2.0428512589119574,0.1,2,10,15,0,2024-01-23,0,False
SUPP04606,18C,ITEM005,Notebook,사무,18.0,3.8,0.12,5,23,20,1,2024-03-23,1,True
SUPP04607,19C,ITEM001,Toilet Paper,위생,8.93991325164097,10.728759942593252,0.26,6,53,30,1,2024-01-19,0,False
SUPP04608,36B,ITEM010,Mask,위생,22.0,4.6,0.47,2,36,20,1,2024-06-28,0,False
SUPP04609,19C,ITEM020,Toothpaste,위생,45.0,9.2,0.12,6,62,20,1,2024-06-10,0,False
SUPP04610,39C,ITEM010,Mask,위생,21.0,4.3,0.1,5,25,20,1,2024-01-29,0,False
SUPP04611,17C,ITEM005,Notebook,사무,2.0,0.5,0.2,4,10,20,1,2024-03-01,0,False
SUPP04612,40A,ITEM018,Bandage,의료,22.0,4.5,0.33,3,30,10,1,2024-03-25,0,False
SUPP04613,31A,ITEM015,USB Drive,사무,13.0,2.7,0.46,4,12,20,1,2024-02-04,1,True
SUPP04614,12C,ITEM020,Toothpaste,위생,22.0,4.6,0.36,4,37,20,1,2024-01-05,0,False
SUPP04615,12C,ITEM008,Rice Pack,식량,25.0,5.1,0.38,4,38,20,1,2024-03-16,1,True
SUPP04616,15A,ITEM017,Combat Boots,의복,31.0,6.5,0.34,7,51,20,1,2024-01-07,1,True
SUPP04617,36B,ITEM012,Hand Sanitizer,위생,28.0,5.8,0.18,2,35,20,1,2024-06-17,0,False
SUPP04618,19C,ITEM012,Hand Sanitizer,위생,25.0,5.2,0.3,6,29,20,1,2024-05-09,0,False
SUPP04619,12C,ITEM001,Toilet Paper,위생,13.401394598310286,11.888158571881492,0.31,4,100,30,1,2024-05-17,0,False
SUPP04620,15A,ITEM004,Canned Food,식량,43.0,8.9,0.17,7,58,20,1,2024-04-11,0,False
SUPP04621,18C,ITEM008,Rice Pack,식량,35.0,7.2,0.26,5,50,20,1,2024-02-13,0,False
SUPP04622,17C,ITEM001,Toilet Paper,위생,8.906940249243794,8.08906428336439,0.11,4,75,30,1,2024-03-10,1,True
SUPP04623,11A,ITEM015,USB Drive,사무,34.0,7.1,0.32,6,45,20,1,2024-03-31,1,True
SUPP04624,21C,ITEM018,Bandage,의료,32.0,6.7,0.23,2,49,10,1,2024-06-11,0,False
SUPP04625,29B,ITEM001,Toilet Paper,위생,10.379227482038385,9.9479659095571,0.46,3,78,30,1,2024-03-02,1,True
SUPP04626,17C,ITEM011,Glasses,의복,29.0,5.9,0.28,4,47,20,1,2024-01-20,1,True
SUPP04627,29B,ITEM002,Medical Gloves,의료,45.83781702574036,2.0575870881160365,0.16,3,20,15,0,2024-06-11,0,False
SUPP04628,40A,ITEM001,Toilet Paper,위생,7.666916336528482,11.34997710019821,0.26,3,63,30,1,2024-06-13,0,False
SUPP04629,31A,ITEM012,Hand Sanitizer,위생,19.0,3.9,0.1,4,24,20,1,2024-03-12,0,False
SUPP04630,18A,ITEM016,Printer Ink,사무,12.0,2.6,0.26,5,16,20,1,2024-04-29,0,False
SUPP04631,12C,ITEM010,Mask,위생,28.0,5.8,0.25,4,39,20,1,2024-06-30,1,True
SUPP04632,18C,ITEM018,Bandage,의료,32.0,6.7,0.18,5,50,10,1,2024-04-04,0,False
SUPP04633,29B,ITEM015,USB Drive,사무,16.0,3.4,0.26,3,22,20,1,2024-05-06,0,False
SUPP04634,21C,ITEM017,Combat Boots,의복,19.0,3.9,0.28,2,26,20,1,2024-04-22,0,False
SUPP04635,33B,ITEM010,Mask,위생,35.0,7.2,0.19,6,59,20,1,2024-04-16,0,False
SUPP04636,19C,ITEM003,Soap,위생,33.185432951503046,4.6167200068191265,0.31,6,35,20,0,2024-03-20,0,False
SUPP04637,12C,ITEM016,Printer Ink,사무,29.0,6.0,0.32,4,36,20,1,2024-01-28,1,True
SUPP04638,19C,ITEM006,Pencil,사무,27.0,5.6,0.15,6,48,20,1,2024-06-08,1,True
SUPP04639,21C,ITEM003,Soap,위생,27.684425044103232,3.193088148487041,0.19,2,41,20,0,2024-05-18,1,True
SUPP04640,36B,ITEM009,First Aid Kit,의료,3.0,0.7,0.18,2,10,16,1,2024-06-18,0,False
SUPP04641,40A,ITEM011,Glasses,의복,29.0,5.9,0.31,3,52,20,1,2024-05-30,0,False
SUPP04642,18A,ITEM013,Blanket,의복,40.0,8.2,0.48,5,60,20,1,2024-01-30,0,False
SUPP04643,12C,ITEM018,Bandage,의료,26.0,5.4,0.39,4,34,10,1,2024-01-09,0,False
SUPP04644,19C,ITEM004,Canned Food,식량,30.0,6.3,0.34,6,44,20,1,2024-02-28,0,False
SUPP04645,18C,ITEM008,Rice Pack,식량,23.0,4.7,0.12,5,30,20,1,2024-06-04,0,False
SUPP04646,12C,ITEM013,Blanket,의복,31.0,6.4,0.26,4,44,20,1,2024-03-19,0,False
SUPP04647,29B,ITEM010,Mask,위생,32.0,6.6,0.12,3,44,20,1,2024-04-12,0,False
SUPP04648,36B,ITEM002,Medical Gloves,의료,41.96444631344373,2.595394005509905,0.19,2,24,15,0,2024-04-23,0,False
SUPP04649,33B,ITEM008,Rice Pack,식량,32.0,6.6,0.19,6,39,20,1,2024-06-09,1,True
SUPP04650,39C,ITEM006,Pencil,사무,9.0,2.0,0.44,5,15,20,1,2024-02-16,0,False
SUPP04651,15C,ITEM016,Printer Ink,사무,26.0,5.3,0.42,2,33,20,1,2024-04-07,1,True
SUPP04652,33B,ITEM018,Bandage,의료,13.0,2.8,0.38,6,12,10,1,2024-05-29,0,False
SUPP04653,15A,ITEM017,Combat Boots,의복,29.0,6.0,0.19,7,44,20,1,2024-06-05,0,False
SUPP04654,12C,ITEM006,Pencil,사무,29.0,6.1,0.2,4,45,20,1,2024-06-10,0,False
SUPP04655,17C,ITEM013,Blanket,의복,18.0,3.8,0.49,4,29,20,1,2024-02-11,1,True
SUPP04656,31A,ITEM014,Canned Meat,식량,22.0,4.5,0.11,4,31,20,1,2024-06-28,0,False
SUPP04657,17C,ITEM010,Mask,위생,19.0,4.0,0.45,4,23,20,1,2024-02-16,0,False
SUPP04658,33B,ITEM011,Glasses,의복,30.0,6.2,0.15,6,49,20,1,2024-03-14,0,False
SUPP04659,29B,ITEM013,Blanket,의복,24.0,4.9,0.12,3,38,20,1,2024-02-20,0,False
SUPP04660,17C,ITEM012,Hand Sanitizer,위생,19.0,4.0,0.24,4,39,20,1,2024-06-21,0,False
SUPP04661,18C,ITEM009,First Aid Kit,의료,20.0,4.2,0.18,5,35,16,1,2024-04-03,0,False
SUPP04662,17C,ITEM004,Canned Food,식량,43.0,8.9,0.34,4,63,20,1,2024-04-29,0,False
SUPP04663,18A,ITEM007,Shirt,의복,18.0,3.7,0.19,5,34,20,1,2024-03-15,0,False
SUPP04664,39C,ITEM002,Medical Gloves,의료,48.49724741265722,2.447021941787228,0.28,5,10,15,0,2024-06-10,0,False
SUPP04665,12C,ITEM007,Shirt,의복,7.0,1.6,0.45,4,11,20,1,2024-05-28,0,False
SUPP04666,21C,ITEM009,First Aid Kit,의료,19.0,4.0,0.44,2,27,16,1,2024-05-02,0,False
SUPP04667,40A,ITEM005,Notebook,사무,2.0,0.5,0.13,3,10,20,1,2024-05-20,0,False
SUPP04668,17C,ITEM015,USB Drive,사무,12.0,2.5,0.42,4,28,20,1,2024-06-30,1,True
SUPP04669,36B,ITEM018,Bandage,의료,19.0,3.9,0.34,2,23,10,1,2024-06-01,1,True
SUPP04670,40A,ITEM004,Canned Food,식량,45.0,9.2,0.16,3,56,20,1,2024-05-01,0,False
SUPP04671,39C,ITEM019,Flashlight,사무,24.0,5.0,0.46,5,32,20,1,2024-01-21,1,True
SUPP04672,19C,ITEM020,Toothpaste,위생,28.0,5.8,0.32,6,42,20,1,2024-01-01,0,False
SUPP04673,21C,ITEM007,Shirt,의복,4.0,1.0,0.44,2,10,20,1,2024-03-09,1,True
SUPP04674,29B,ITEM008,Rice Pack,식량,17.0,3.5,0.17,3,22,20,1,2024-03-26,0,False
SUPP04675,39C,ITEM017,Combat Boots,의복,34.0,7.1,0.28,5,40,20,1,2024-03-11,0,False
SUPP04676,17C,ITEM013,Blanket,의복,27.0,5.6,0.22,4,32,20,1,2024-01-13,1,True
SUPP04677,39C,ITEM011,Glasses,의복,16.0,3.4,0.49,5,17,20,1,2024-06-28,0,False
SUPP04678,40A,ITEM001,Toilet Paper,위생,9.328629225911518,9.590079927957593,0.16,3,53,30,1,2024-01-23,0,False
SUPP04679,31A,ITEM002,Medical Gloves,의료,44.95143677663245,2.797000407478877,0.42,4,10,15,0,2024-05-28,0,False
SUPP04680,29B,ITEM017,Combat Boots,의복,16.0,3.4,0.42,3,20,20,1,2024-01-06,1,True
SUPP04681,17C,ITEM005,Notebook,사무,2.0,0.5,0.45,4,10,20,1,2024-05-27,0,False
SUPP04682,18C,ITEM006,Pencil,사무,24.0,4.9,0.33,5,28,20,1,2024-03-16,1,True
SUPP04683,33B,ITEM007,Shirt,의복,17.0,3.5,0.37,6,25,20,1,2024-06-16,1,True
SUPP04684,18A,ITEM015,USB Drive,사무,24.0,4.9,0.42,5,36,20,1,2024-01-09,0,False
SUPP04685,15C,ITEM019,Flashlight,사무,21.0,4.3,0.19,2,37,20,1,2024-06-26,0,False
SUPP04686,11A,ITEM016,Printer Ink,사무,27.0,5.5,0.33,6,38,20,1,2024-01-28,1,True
SUPP04687,15A,ITEM013,Blanket,의복,22.0,4.5,0.38,7,20,20,1,2024-05-18,1,True
SUPP04688,29B,ITEM005,Notebook,사무,2.0,0.5,0.26,3,10,20,1,2024-04-25,0,False
SUPP04689,39C,ITEM003,Soap,위생,30.117553857893338,4.344278372192165,0.22,5,35,20,0,2024-04-05,0,False
SUPP04690,18C,ITEM003,Soap,위생,21.336880383052108,4.7493295826809225,0.46,5,45,20,1,2024-03-15,0,False
SUPP04691,12C,ITEM019,Flashlight,사무,33.0,6.8,0.38,4,46,20,1,2024-03-28,0,False
SUPP04692,12C,ITEM014,Canned Meat,식량,31.0,6.4,0.42,4,46,20,1,2024-02-25,1,True
SUPP04693,15A,ITEM016,Printer Ink,사무,20.0,4.2,0.44,7,27,20,1,2024-04-14,1,True
SUPP04694,29B,ITEM017,Combat Boots,의복,23.0,4.7,0.1,3,35,20,1,2024-02-04,1,True
SUPP04695,29B,ITEM004,Canned Food,식량,39.0,8.1,0.32,3,53,20,1,2024-01-25,0,False
SUPP04696,18A,ITEM013,Blanket,의복,26.0,5.3,0.15,5,28,20,1,2024-04-22,0,False
SUPP04697,39C,ITEM008,Rice Pack,식량,35.0,7.2,0.3,5,37,20,1,2024-04-08,0,False
SUPP04698,21C,ITEM019,Flashlight,사무,24.0,4.9,0.2,2,36,20,1,2024-05-26,1,True
SUPP04699,31A,ITEM005,Notebook,사무,3.0,0.7,0.24,4,10,20,1,2024-01-31,0,False
SUPP04700,15A,ITEM002,Medical Gloves,의료,46.7767715534484,1.0190061144168183,0.37,7,29,15,0,2024-03-21,0,False
SUPP04701,18A,ITEM015,USB Drive,사무,33.0,6.8,0.48,5,48,20,1,2024-02-19,0,False
SUPP04702,39C,ITEM002,Medical Gloves,의료,44.67958045118706,2.824288512964757,0.27,5,13,15,0,2024-03-27,0,False
SUPP04703,40A,ITEM011,Glasses,의복,12.0,2.6,0.28,3,14,20,1,2024-02-16,0,False
SUPP04704,18C,ITEM013,Blanket,의복,25.0,5.1,0.18,5,35,20,1,2024-01-01,0,False
SUPP04705,11A,ITEM010,Mask,위생,22.0,4.6,0.34,6,28,20,1,2024-05-04,1,True
SUPP04706,33B,ITEM003,Soap,위생,24.005436944436855,4.746263473163854,0.34,6,42,20,0,2024-05-17,0,False
SUPP04707,31A,ITEM005,Notebook,사무,2.0,0.5,0.24,4,10,20,1,2024-05-15,0,False
SUPP04708,21C,ITEM003,Soap,위생,24.83360320992581,4.191978628361681,0.22,2,46,20,0,2024-04-15,0,False
SUPP04709,40A,ITEM006,Pencil,사무,27.0,5.5,0.17,3,44,20,1,2024-05-04,1,True
SUPP04710,40A,ITEM013,Blanket,의복,30.0,6.3,0.47,3,46,20,1,2024-06-02,1,True
SUPP04711,15C,ITEM010,Mask,위생,19.0,3.9,0.16,2,28,20,1,2024-06-10,0,False
SUPP04712,12C,ITEM019,Flashlight,사무,26.0,5.4,0.3,4,31,20,1,2024-01-19,0,False
SUPP04713,36B,ITEM008,Rice Pack,식량,30.0,6.2,0.17,2,43,20,1,2024-03-12,0,False
SUPP04714,18C,ITEM018,Bandage,의료,5.0,1.2,0.13,5,10,10,1,2024-05-08,0,False
SUPP04715,12C,ITEM003,Soap,위생,33.25044136849114,3.0420810416690873,0.45,4,35,20,0,2024-06-24,0,False
SUPP04716,17C,ITEM017,Combat Boots,의복,22.0,4.5,0.25,4,32,20,1,2024-06-01,1,True
SUPP04717,11A,ITEM008,Rice Pack,식량,24.0,5.0,0.36,6,28,20,1,2024-01-24,0,False
SUPP04718,40A,ITEM010,Mask,위생,33.0,6.9,0.32,3,59,20,1,2024-06-23,1,True
SUPP04719,36B,ITEM002,Medical Gloves,의료,31.715253995139363,1.0435503828278698,0.14,2,29,15,0,2024-03-24,1,True
SUPP04720,29B,ITEM012,Hand Sanitizer,위생,20.0,4.1,0.37,3,28,20,1,2024-04-29,0,False
SUPP04721,12C,ITEM006,Pencil,사무,12.0,2.5,0.19,4,10,20,1,2024-03-09,1,True
SUPP04722,21C,ITEM002,Medical Gloves,의료,33.648840518026866,2.4727231493916166,0.24,2,10,15,0,2024-06-08,1,True
SUPP04723,21C,ITEM003,Soap,위생,25.911240327418934,3.25621496129471,0.47,2,57,20,0,2024-05-24,0,False
SUPP04724,21C,ITEM017,Combat Boots,의복,34.0,7.0,0.35,2,46,20,1,2024-04-15,0,False
