soldier_id,unit_code,region,lat,lon,rank,facility_type,facility_usage,usage_frequency_per_week,satisfaction_score,distance_to_facility,has_private_space,mental_wellbeing_score,date,facility_access_score,expected_mental_score,mental_gap_score,expected_mental_score_adj,expected_mental_score_v4
S20240705686,22사단,충청권,37.888863,126.899919,상병,체력단련실,1,3,2,395.6,격리형,3,2024-11-25,-295.6,-6.39,1.4853830807705677,-6.39,-6.68
S20240705687,11사단,수도권,37.51786,128.37181,상병,독서실,0,6,4,421.0,침상형,1,2024-10-13,-321.0,-6.02,0.8203728061595603,-5.52,-6.16
S20240705688,16사단,영남권,36.663225,126.591389,병장,상담실,1,3,5,329.3,격리형,1,2024-12-11,-229.3,-3.23,0.4184431098036058,-2.73,-3.11
S20240705689,11사단,전라권,38.357333,128.088426,병장,노래방,1,4,1,137.3,격리형,1,2024-10-25,-37.30000000000001,-0.43,1.39,-0.43,-0.39
S20240705690,15사단,영남권,36.011009,128.832388,이병,상담실,1,1,4,402.7,격리형,1,2024-07-27,-302.7,-5.57,1.478852863003088,-4.57,-5.67
S20240705691,19사단,수도권,36.771592,128.159178,일병,상담실,0,2,6,212.9,침상형,2,2024-08-01,-112.9,0.18,1.41,0.6799999999999999,0.59
S20240705692,22사단,영남권,37.043978,127.931498,상병,체력단련실,1,3,1,435.0,침상형,1,2024-07-01,-335.0,-7.88,9.33,-7.88,-8.33
S20240705693,24사단,전라권,37.201923,127.472433,상병,상담실,1,4,5,301.9,격리형,1,2024-07-17,-201.9,-2.55,1.0572970360839047,-2.05,-2.38
S20240705694,15사단,충청권,36.636531,127.565695,이병,PX,1,2,4,491.0,침상형,2,2024-11-14,-391.0,-7.78,1.009334624090443,-7.28,-8.03
S20240705695,16사단,전라권,35.607741,129.182613,병장,노래방,0,3,4,396.7,침상형,10,2024-09-22,-296.7,-5.42,1.0826534499820892,-4.92,-5.51
S20240705696,18사단,전라권,36.09259,128.594819,병장,PX,1,4,2,421.7,침상형,1,2024-08-14,-321.7,-7.04,0.39618727106666146,-7.04,-7.38
S20240705697,21사단,영남권,36.930903,127.631958,상병,PX,0,4,6,354.9,격리형,8,2024-09-04,-254.9,-3.37,0.214032295540046,-2.37,-3.2
S20240705698,11사단,충청권,37.80068,128.7689,일병,노래방,1,1,2,462.1,격리형,4,2024-08-01,-362.1,-8.05,0.8295810955006716,-8.05,-8.46
S20240705699,24사단,수도권,38.201652,127.681144,일병,독서실,1,2,1,352.6,침상형,1,2024-08-14,-252.6,-5.82,1.3980829215511903,-5.82,-6.14
S20240705700,12사단,영남권,36.694571,128.441071,이병,체력단련실,1,2,6,270.0,침상형,1,2024-07-09,-170.0,-1.25,1.93,-0.75,-0.93
S20240705701,19사단,수도권,36.81426,126.788009,이병,PX,1,2,6,478.4,침상형,1,2024-07-30,-378.4,-6.46,7.49,-5.46,-6.49
S20240705702,13사단,수도권,37.586599,127.325996,이병,체력단련실,1,2,3,226.2,격리형,1,2024-09-22,-126.2,-1.65,2.5700000000000003,-1.65,-1.57
S20240705703,16사단,수도권,35.658632,129.265454,병장,체력단련실,1,4,3,484.9,침상형,1,2024-12-13,-384.9,-8.12,1.256357840600296,-8.12,-8.46
S20240705704,15사단,전라권,38.021742,128.539523,이병,노래방,0,2,4,346.8,침상형,2,2024-08-29,-246.8,-4.17,0.5422709087406264,-3.67,-4.18
S20240705705,21사단,충청권,35.9306,127.601771,병장,노래방,1,5,5,428.4,격리형,4,2024-07-01,-328.4,-5.71,0.05634158478536849,-4.71,-5.76
S20240705706,12사단,영남권,36.694736,129.301358,이병,노래방,1,0,2,259.3,침상형,1,2024-07-05,-159.3,-2.98,0.5176149110507721,-2.98,-3.05
S20240705707,24사단,충청권,37.52957,127.325146,일병,독서실,0,2,1,319.1,침상형,1,2024-09-01,-219.1,-4.98,0.27392755937572466,-4.98,-5.24
S20240705708,25사단,전라권,37.651893,128.34256,상병,독서실,0,2,1,339.9,침상형,1,2024-12-11,-239.9,-5.5,6.8,-5.5,-5.8
S20240705709,17사단,강원권,37.066802,129.350399,상병,상담실,1,2,5,490.1,침상형,1,2024-09-03,-390.1,-7.25,0.37377067198114516,-6.75,-7.4
S20240705710,14사단,영남권,37.557312,126.791653,일병,노래방,0,2,3,329.9,침상형,1,2024-09-16,-229.9,-4.25,0.5403864618115465,-4.25,-4.33
S20240705711,11사단,영남권,38.24989,128.236065,일병,상담실,1,0,4,493.2,격리형,2,2024-11-29,-393.2,-7.83,0.9052004591078536,-7.33,-8.09
S20240705712,23사단,전라권,38.067488,128.479996,일병,독서실,1,1,3,427.4,침상형,1,2024-11-09,-327.4,-6.68,1.390538826900665,-6.68,-6.93
S20240705713,14사단,충청권,36.91581,126.989709,일병,PX,1,3,2,225.3,침상형,1,2024-10-22,-125.3,-2.13,0.44453135258516974,-2.13,-2.14
S20240705714,16사단,수도권,36.936946,126.537204,병장,PX,0,2,5,135.4,침상형,8,2024-07-25,-35.400000000000006,1.61,0.5246091482629291,2.1100000000000003,2.06
S20240705715,17사단,영남권,37.16968,126.853506,병장,PX,0,5,5,328.2,침상형,3,2024-11-12,-228.2,-3.2,0.3685556100803235,-2.2,-3.09
S20240705716,25사단,강원권,36.644389,129.055017,상병,PX,1,3,1,496.5,침상형,1,2024-11-18,-396.5,-9.41,0.3060330580495334,-9.41,-9.97
S20240705717,17사단,영남권,37.916004,127.770874,병장,노래방,0,3,3,317.4,격리형,1,2024-08-12,-217.4,-3.93,0.9383648036749058,-3.93,-4.0
S20240705718,24사단,충청권,37.399569,127.898311,이병,노래방,1,1,5,291.2,격리형,1,2024-08-26,-191.2,-2.28,0.34535635044297175,-1.7799999999999998,-2.1
S20240705719,17사단,수도권,35.919157,127.852467,병장,상담실,0,3,6,231.4,격리형,1,2024-12-11,-131.4,-0.29,0.9,0.21,0.1
S20240705720,13사단,영남권,35.546985,129.49371,일병,체력단련실,1,2,3,257.0,침상형,1,2024-11-19,-157.0,-2.42,0.9227520061433214,-2.42,-2.39
S20240705721,16사단,전라권,36.078413,127.063384,이병,체력단련실,1,1,5,339.8,침상형,3,2024-09-10,-239.8,-3.5,6.390000000000001,-3.0,-3.39
S20240705722,23사단,충청권,36.779272,128.634135,일병,노래방,0,1,5,114.3,침상형,2,2024-07-27,-14.299999999999995,2.14,-0.6200000000000001,2.64,2.62
S20240705723,18사단,충청권,38.054008,127.243628,상병,상담실,1,3,4,234.9,침상형,2,2024-11-05,-134.9,-1.37,1.3605537787819568,-0.8700000000000001,-1.2
S20240705724,14사단,영남권,36.766413,129.019414,일병,노래방,0,3,1,357.6,침상형,1,2024-10-14,-257.6,-5.94,7.27,-5.94,-6.27
S20240705725,23사단,강원권,37.44795,128.715831,상병,노래방,1,1,4,415.3,침상형,1,2024-12-12,-315.3,-5.88,0.5964588431063644,-4.88,-6.01
S20240705726,18사단,강원권,38.163626,127.652924,상병,노래방,1,5,6,146.2,침상형,2,2024-09-09,-46.19999999999999,1.85,-0.3700000000000001,2.35,2.37
S20240705727,12사단,강원권,36.035849,128.338141,이병,PX,0,2,5,382.5,격리형,1,2024-11-30,-282.5,-4.56,1.3420367067081027,-4.06,-4.53
S20240705728,25사단,전라권,36.345264,129.265246,상병,체력단련실,1,3,3,287.5,침상형,1,2024-09-05,-187.5,-3.19,0.9567693997747553,-3.19,-3.2
S20240705729,20사단,영남권,35.930369,128.850863,병장,PX,0,5,1,119.6,침상형,1,2024-09-28,-19.599999999999994,0.01,0.92,0.01,0.08
S20240705730,19사단,강원권,38.151149,128.485222,병장,독서실,0,1,5,488.9,격리형,1,2024-07-04,-388.9,-7.22,1.4802011860844244,-6.72,-7.37
S20240705731,19사단,수도권,36.416448,128.932986,상병,PX,0,1,2,159.9,격리형,8,2024-10-14,-59.900000000000006,-0.5,8.4,-0.5,-0.4
S20240705732,18사단,수도권,36.059902,127.826519,상병,PX,1,1,1,245.1,격리형,2,2024-09-17,-145.1,-3.13,0.6159549288286195,-3.13,-3.27
S20240705733,20사단,전라권,36.121402,128.359795,병장,노래방,0,2,4,389.8,침상형,3,2024-10-04,-289.8,-5.24,1.0127717454359055,-4.74,-5.33
S20240705734,24사단,충청권,35.912922,128.795823,병장,상담실,0,4,2,407.4,격리형,1,2024-10-01,-307.4,-6.68,0.5183061795866408,-6.68,-7.0
S20240705735,23사단,강원권,38.095745,128.198467,상병,PX,0,2,1,126.2,침상형,1,2024-09-12,-26.200000000000003,-0.16,1.1,-0.16,-0.1
S20240705736,20사단,전라권,37.776758,126.982032,이병,체력단련실,1,1,3,198.9,격리형,1,2024-11-03,-98.9,-0.97,1.84,-0.97,-0.84
S20240705737,11사단,수도권,37.979746,127.158731,상병,PX,1,2,6,100.9,침상형,2,2024-07-16,-0.9000000000000057,2.98,-1.58,3.48,3.58
S20240705738,12사단,충청권,35.668275,128.115847,병장,PX,1,3,1,296.9,침상형,1,2024-11-24,-196.9,-4.42,0.2858734260948651,-4.42,-4.65
S20240705739,16사단,충청권,36.361789,127.387825,병장,상담실,0,3,2,150.9,침상형,1,2024-12-04,-50.900000000000006,-0.27,1.16,-0.27,-0.16
S20240705740,20사단,충청권,38.148233,128.72152,상병,상담실,0,2,5,345.6,침상형,1,2024-10-24,-245.6,-3.64,0.6508064924878549,-2.64,-3.55
S20240705741,15사단,강원권,37.493469,129.208449,이병,노래방,1,0,2,154.1,침상형,1,2024-12-26,-54.1,-0.35,1.24,-0.35,-0.24
S20240705742,22사단,충청권,38.016289,128.01031,일병,노래방,0,2,6,448.8,격리형,3,2024-07-18,-348.8,-5.72,1.473252935067373,-5.22,-5.7
S20240705743,24사단,수도권,37.632203,127.208692,병장,체력단련실,0,4,2,194.8,격리형,1,2024-12-19,-94.8,-1.37,0.9382607797034561,-1.37,-1.33
S20240705744,19사단,전라권,35.792532,128.488627,상병,PX,1,4,1,240.2,침상형,1,2024-07-16,-140.2,-3.0,4.140000000000001,-3.0,-3.14
S20240705745,15사단,수도권,37.279268,129.071594,이병,체력단련실,1,0,4,365.0,격리형,1,2024-11-07,-265.0,-4.62,5.67,-4.12,-4.67
S20240705746,12사단,영남권,36.16581,127.148779,상병,독서실,0,3,4,356.5,침상형,2,2024-08-25,-256.5,-4.41,1.3981127352505218,-3.91,-4.44
S20240705747,20사단,전라권,36.890613,127.642051,병장,상담실,0,1,4,317.1,침상형,1,2024-09-17,-217.1,-3.43,0.31766980536299977,-2.93,-3.39
S20240705748,14사단,전라권,37.025946,127.971437,이병,독서실,0,3,3,448.0,격리형,2,2024-10-11,-348.0,-7.2,1.0066326974198403,-7.2,-7.48
S20240705749,19사단,전라권,36.621229,127.909636,병장,PX,1,3,3,420.3,격리형,2,2024-07-28,-320.3,-6.51,0.46866179445370804,-6.51,-6.74
S20240705750,11사단,전라권,36.856129,126.896432,상병,노래방,1,4,4,308.7,격리형,2,2024-07-05,-208.7,-3.22,5.17,-2.72,-3.17
S20240705751,21사단,강원권,38.022174,128.5692,병장,상담실,0,5,5,291.3,격리형,5,2024-10-14,-191.3,-2.28,0.5286795973083399,-1.2799999999999998,-2.1
S20240705752,11사단,충청권,36.481257,127.097084,일병,PX,0,2,4,273.8,침상형,1,2024-07-22,-173.8,-2.35,1.0452808183372149,-1.85,-2.23
S20240705753,22사단,충청권,38.402929,128.021509,상병,독서실,0,3,3,273.8,격리형,1,2024-10-25,-173.8,-2.85,3.83,-2.85,-2.83
S20240705754,17사단,전라권,36.704818,128.005867,상병,상담실,0,1,2,217.2,격리형,1,2024-10-08,-117.2,-1.93,0.814999949961599,-1.93,-1.93
S20240705755,21사단,수도권,37.213928,128.231676,이병,상담실,0,1,4,278.1,격리형,1,2024-07-13,-178.10000000000002,-2.45,1.377610576360532,-1.95,-2.35
S20240705756,13사단,영남권,36.128159,128.583134,이병,독서실,1,0,2,256.1,침상형,1,2024-09-03,-156.10000000000002,-2.9,0.6396085988927505,-2.9,-2.96
S20240705757,20사단,수도권,36.422429,128.128642,이병,노래방,1,0,5,360.6,격리형,1,2024-11-21,-260.6,-4.02,4.95,-3.52,-3.95
S20240705758,12사단,충청권,37.103294,128.702395,병장,체력단련실,1,2,4,269.8,격리형,2,2024-09-24,-169.8,-2.24,0.6165300655101864,-1.7400000000000002,-2.13
S20240705759,19사단,전라권,36.499479,127.627281,이병,체력단련실,0,1,5,237.7,격리형,1,2024-09-02,-137.7,-0.94,1.67,-0.4399999999999999,-0.67
S20240705760,13사단,수도권,36.179536,128.318537,이병,PX,1,1,1,143.2,침상형,1,2024-08-01,-43.19999999999999,-0.58,1.55,-0.58,-0.55
S20240705761,12사단,영남권,37.878724,126.627741,일병,독서실,0,1,7,143.8,격리형,2,2024-09-18,-43.80000000000001,2.4,-1.0299999999999998,3.4,3.03
S20240705762,22사단,강원권,35.503227,128.870243,이병,독서실,1,0,4,244.2,격리형,3,2024-08-20,-144.2,-1.6,0.756961075763209,-1.1,-1.45
S20240705763,18사단,수도권,38.441711,128.528361,이병,상담실,0,3,3,392.3,침상형,1,2024-09-17,-292.3,-5.81,1.072091586278697,-5.81,-5.99
S20240705764,20사단,수도권,37.374056,128.243391,상병,체력단련실,0,2,1,150.7,침상형,1,2024-12-21,-50.69999999999999,-0.77,1.75,-0.77,-0.75
S20240705765,16사단,수도권,37.272156,129.276304,병장,PX,1,3,3,496.1,침상형,1,2024-12-27,-396.1,-8.4,0.5033290144854364,-8.4,-8.76
S20240705766,16사단,전라권,37.645603,128.790547,상병,독서실,1,3,1,491.8,침상형,1,2024-10-14,-391.8,-9.3,0.48023526110059744,-9.3,-9.85
S20240705767,20사단,수도권,37.723666,127.448857,일병,상담실,0,2,2,226.1,격리형,1,2024-09-01,-126.1,-2.15,0.3305743424481804,-2.15,-2.16
S20240705768,21사단,강원권,37.846347,127.057048,상병,PX,1,5,4,429.3,격리형,1,2024-09-14,-329.3,-6.23,0.46817973484629627,-5.23,-6.38
S20240705769,17사단,수도권,35.724111,127.930645,이병,노래방,0,0,3,449.1,침상형,1,2024-08-29,-349.1,-7.23,8.51,-7.23,-7.51
S20240705770,17사단,전라권,36.091025,128.453884,이병,독서실,0,2,1,104.4,격리형,3,2024-09-03,-4.400000000000006,0.39,2.52,0.39,0.48
S20240705771,21사단,전라권,36.929433,127.595144,병장,노래방,0,4,6,395.9,격리형,1,2024-10-25,-295.9,-4.4,1.4002034054261379,-3.4000000000000004,-4.29
S20240705772,23사단,충청권,37.100671,127.364654,일병,독서실,0,2,4,117.6,격리형,2,2024-09-19,-17.599999999999994,1.56,0.07,2.06,1.93
S20240705773,25사단,충청권,38.434593,126.76127,일병,독서실,0,4,2,338.5,침상형,1,2024-10-13,-238.5,-4.96,6.16,-4.96,-5.16
S20240705774,16사단,수도권,37.464723,128.910793,일병,독서실,0,3,5,357.2,격리형,1,2024-11-05,-257.2,-3.93,0.9772324544995891,-3.43,-3.86
S20240705775,14사단,전라권,36.567934,129.31163,상병,노래방,1,2,3,116.2,침상형,3,2024-12-30,-16.200000000000003,1.1,1.63,1.1,1.37
S20240705776,21사단,영남권,36.162189,128.374468,일병,독서실,0,2,5,475.5,격리형,2,2024-09-09,-375.5,-6.89,1.1016693358407823,-5.89,-7.01
S20240705777,19사단,강원권,37.961706,128.578025,일병,노래방,0,3,1,114.6,침상형,1,2024-09-24,-14.599999999999994,0.14,0.79,0.14,0.21
S20240705778,16사단,충청권,36.260526,126.934395,이병,독서실,0,1,4,164.2,침상형,1,2024-12-01,-64.19999999999999,0.4,0.31,0.9,0.69
S20240705779,14사단,충청권,36.374504,126.882129,이병,노래방,1,1,5,182.3,격리형,1,2024-11-17,-82.30000000000001,0.44,0.1899999999999999,0.94,0.81
S20240705780,22사단,충청권,36.889068,127.603085,병장,체력단련실,0,6,6,158.1,격리형,3,2024-09-09,-58.1,1.55,0.9500000000000002,2.05,2.05
S20240705781,13사단,영남권,36.913317,128.177726,이병,노래방,1,2,1,448.0,침상형,1,2024-08-15,-348.0,-8.2,0.9867808740880966,-8.2,-8.68
S20240705782,14사단,강원권,38.102962,129.493511,이병,독서실,0,4,1,460.7,침상형,1,2024-08-16,-360.7,-8.52,0.5867911980755713,-8.52,-9.02
S20240705783,13사단,강원권,37.950126,128.996254,상병,노래방,0,3,5,301.9,격리형,7,2024-09-17,-201.9,-2.55,1.0886066494229047,-2.05,-2.38
S20240705784,25사단,전라권,38.374713,127.256304,이병,PX,1,2,2,126.7,격리형,1,2024-12-13,-26.700000000000003,0.33,0.51,0.33,0.49
S20240705785,12사단,영남권,37.509318,128.965919,병장,독서실,0,4,4,347.6,격리형,4,2024-11-26,-247.6,-4.19,0.5899948008786178,-3.69,-4.2
S20240705786,24사단,전라권,37.312617,128.453547,일병,체력단련실,1,3,3,334.6,침상형,4,2024-11-19,-234.6,-4.36,0.39218851185788167,-4.36,-4.46
S20240705787,15사단,충청권,35.649571,128.999436,병장,노래방,0,3,3,178.3,격리형,1,2024-11-07,-78.30000000000001,-0.46,1.29,-0.46,-0.29
S20240705788,12사단,강원권,37.288939,127.319816,병장,체력단련실,1,3,3,203.6,침상형,1,2024-11-04,-103.6,-1.09,1.96,-1.09,-0.96
S20240705789,16사단,충청권,36.780758,126.69102,일병,독서실,1,1,3,131.9,격리형,1,2024-10-17,-31.90000000000001,0.7,0.05,0.7,0.95
S20240705790,13사단,강원권,37.159734,126.735274,이병,독서실,0,1,5,213.9,격리형,2,2024-10-27,-113.9,-0.35,0.3625493387659983,0.15,-0.04
S20240705791,16사단,영남권,36.337541,129.411593,일병,PX,1,0,5,447.0,침상형,2,2024-10-09,-347.0,-6.18,0.9718565026981179,-5.68,-6.25
S20240705792,25사단,전라권,38.063566,128.676689,병장,독서실,0,4,4,218.9,침상형,1,2024-12-08,-118.9,-0.97,1.77,-0.47,-0.77
S20240705793,21사단,수도권,38.10129,128.703709,일병,체력단련실,1,0,4,318.0,침상형,1,2024-07-06,-218.0,-3.45,0.8543239555170383,-2.95,-3.41
S20240705794,20사단,강원권,35.584545,127.710147,일병,상담실,0,0,5,334.6,격리형,8,2024-11-03,-234.6,-3.36,0.03132942429418756,-2.36,-3.26
S20240705795,19사단,충청권,37.804792,129.329079,병장,PX,1,5,1,483.5,침상형,1,2024-10-11,-383.5,-9.09,10.63,-9.09,-9.63
S20240705796,11사단,충청권,37.589342,126.724052,상병,상담실,1,3,5,352.5,침상형,1,2024-08-06,-252.5,-3.81,0.7623910100044675,-3.31,-3.73
S20240705797,16사단,영남권,38.441888,127.184561,병장,상담실,1,4,1,305.9,침상형,1,2024-11-19,-205.9,-4.65,0.014645805155671987,-4.65,-4.89
S20240705798,19사단,수도권,37.065867,128.881179,병장,PX,1,4,6,310.8,격리형,1,2024-08-06,-210.8,-2.27,1.328086094595362,-1.77,-2.02
S20240705799,21사단,전라권,37.142296,127.566349,병장,노래방,0,5,6,221.5,격리형,3,2024-07-08,-121.5,-0.04,0.9444797914762366,0.46,0.36
S20240705800,14사단,강원권,37.197908,129.182348,일병,상담실,0,3,6,148.7,격리형,2,2024-09-15,-48.69999999999999,1.78,-0.2999999999999998,2.28,2.3
S20240705801,21사단,강원권,37.920271,129.431647,상병,PX,1,4,5,136.5,침상형,4,2024-11-18,-36.5,1.59,1.97,2.59,2.03
S20240705802,22사단,전라권,35.598429,126.559581,병장,상담실,1,3,6,219.2,침상형,2,2024-08-09,-119.2,0.02,1.58,0.52,0.42
S20240705803,12사단,영남권,36.002826,127.031376,일병,상담실,1,2,1,281.7,침상형,1,2024-10-15,-181.7,-4.04,1.4719797424640853,-4.04,-4.25
S20240705804,23사단,강원권,35.641274,128.900294,병장,상담실,1,2,2,242.1,침상형,1,2024-09-30,-142.1,-2.55,0.3108981542126634,-2.55,-2.59
S20240705805,14사단,수도권,36.659749,128.75779,이병,체력단련실,0,2,4,331.4,침상형,1,2024-07-18,-231.4,-3.78,1.4345586165731252,-3.28,-3.77
S20240705806,11사단,영남권,36.679306,127.818587,상병,PX,1,4,3,427.5,격리형,5,2024-08-26,-327.5,-6.69,0.7011057157017273,-6.69,-6.93
S20240705807,13사단,수도권,38.090829,128.754858,이병,독서실,0,1,7,449.1,격리형,3,2024-09-21,-349.1,-5.23,0.254068210494282,-4.73,-5.11
S20240705808,20사단,전라권,38.412839,128.744312,일병,체력단련실,1,1,2,444.9,침상형,1,2024-12-13,-344.9,-7.62,0.7364275075979858,-7.62,-8.0
S20240705809,19사단,영남권,36.985048,129.136449,일병,체력단련실,1,2,4,270.3,격리형,3,2024-08-01,-170.3,-2.26,1.2846588460391675,-1.2599999999999998,-2.14
S20240705810,20사단,충청권,38.275544,129.196498,상병,노래방,0,3,5,493.0,격리형,2,2024-07-25,-393.0,-7.32,9.48,-6.82,-7.48
S20240705811,15사단,강원권,36.51602,129.060394,상병,독서실,1,2,4,283.8,격리형,8,2024-08-02,-183.8,-2.6,0.2807806846754974,-2.1,-2.5
S20240705812,25사단,전라권,37.033398,127.700799,이병,독서실,0,1,1,252.1,침상형,6,2024-09-26,-152.1,-3.3,1.3778167020362175,-3.3,-3.46
S20240705813,21사단,수도권,36.339036,126.727116,상병,독서실,0,2,4,297.7,침상형,1,2024-12-05,-197.7,-2.94,0.6118723227646381,-2.44,-2.87
S20240705814,16사단,강원권,37.487777,127.571332,이병,노래방,1,2,4,413.3,침상형,1,2024-10-12,-313.3,-5.83,0.5663917243024681,-5.33,-5.95
S20240705815,13사단,전라권,37.894855,128.441075,상병,체력단련실,0,3,4,287.3,격리형,1,2024-08-03,-187.3,-2.68,0.3636720627584676,-2.18,-2.59
S20240705816,15사단,강원권,35.527083,128.258477,상병,체력단련실,0,0,3,121.2,침상형,1,2024-10-10,-21.200000000000003,0.97,-0.2299999999999999,0.97,1.23
S20240705817,21사단,강원권,37.833309,127.982578,이병,상담실,0,1,3,116.4,격리형,3,2024-11-04,-16.400000000000006,1.09,1.64,1.09,1.36
S20240705818,18사단,강원권,35.830254,128.221397,일병,상담실,1,1,5,278.8,침상형,4,2024-09-07,-178.8,-1.97,5.77,-0.97,-1.77
S20240705819,16사단,전라권,36.286353,129.404721,이병,PX,0,2,1,496.6,침상형,1,2024-12-23,-396.6,-9.42,0.4366615325500303,-9.42,-9.98
S20240705820,14사단,전라권,37.469206,127.199641,상병,체력단련실,0,3,2,471.8,격리형,1,2024-08-09,-371.8,-8.3,0.46784548447110447,-8.3,-8.71
S20240705821,12사단,강원권,35.77941,126.589707,병장,PX,1,3,1,480.8,침상형,1,2024-12-26,-380.8,-9.02,0.8459229292591428,-9.02,-9.55
S20240705822,24사단,영남권,35.534293,128.767096,상병,독서실,0,2,3,366.5,격리형,1,2024-09-18,-266.5,-5.16,0.12690873462405572,-5.16,-5.31
S20240705823,19사단,충청권,37.034312,129.211154,병장,상담실,0,4,2,332.1,격리형,1,2024-11-18,-232.1,-4.8,1.2874324745960342,-4.8,-4.99
S20240705824,23사단,전라권,38.466119,128.171433,이병,상담실,0,1,5,265.5,침상형,1,2024-07-31,-165.5,-1.64,1.131100073781828,-1.14,-1.41
S20240705825,22사단,강원권,36.678751,129.301256,이병,PX,1,1,3,322.2,침상형,1,2024-10-24,-222.2,-4.06,0.5793540350784343,-4.06,-4.13
